metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.26884,0.41171,0.18954,0.13601,1.06174,2.51765,1.29436,1,1741928885,,False,1,3a949_00016,2025-03-13_22-08-05,27.64725399017334,27.64725399017334,3085611,cscigpu,132.241.1.14,27.64725399017334,1
0.3422,0.59571,0.41999,0.3082,1.06122,2.04606,1.27167,2,1741928901,,False,2,3a949_00016,2025-03-13_22-08-21,15.999922752380371,43.64717674255371,3085611,cscigpu,132.241.1.14,43.64717674255371,2
0.46023,0.5535,0.52618,0.37843,1.07003,1.79954,1.26164,3,1741928917,,False,3,3a949_00016,2025-03-13_22-08-37,15.87929105758667,59.52646780014038,3085611,cscigpu,132.241.1.14,59.52646780014038,3
0.59594,0.67481,0.6691,0.49323,1.00639,1.44146,1.2085,4,1741928933,,False,4,3a949_00016,2025-03-13_22-08-53,15.664494752883911,75.19096255302429,3085611,cscigpu,132.241.1.14,75.19096255302429,4
0.68467,0.69623,0.71153,0.54773,0.88267,1.57782,1.14103,5,1741928949,,False,5,3a949_00016,2025-03-13_22-09-09,16.762779474258423,91.95374202728271,3085611,cscigpu,132.241.1.14,91.95374202728271,5
0.66507,0.75071,0.75211,0.56335,0.95961,1.29564,1.1697,6,1741928965,,False,6,3a949_00016,2025-03-13_22-09-25,15.813402652740479,107.7671446800232,3085611,cscigpu,132.241.1.14,107.7671446800232,6
0.80173,0.74105,0.81507,0.62263,0.93865,1.11685,1.1355,7,1741929001,,False,7,3a949_00016,2025-03-13_22-10-01,15.59730339050293,123.36444807052612,3085611,cscigpu,132.241.1.14,123.36444807052612,7
0.81253,0.76729,0.85023,0.62508,1.00162,1.0994,1.18474,8,1741929017,,False,8,3a949_00016,2025-03-13_22-10-17,15.688647985458374,139.0530960559845,3085611,cscigpu,132.241.1.14,139.0530960559845,8
0.78055,0.82664,0.85636,0.62294,1.0374,1.02463,1.17523,9,1741929061,,False,9,3a949_00016,2025-03-13_22-11-01,15.686863899230957,154.73995995521545,3085611,cscigpu,132.241.1.14,154.73995995521545,9
0.75652,0.79946,0.83332,0.6196,1.02413,1.07644,1.16857,10,1741929077,,False,10,3a949_00016,2025-03-13_22-11-17,15.554502487182617,170.29446244239807,3085611,cscigpu,132.241.1.14,170.29446244239807,10
0.83697,0.8746,0.89453,0.68194,0.93863,0.83156,1.13971,11,1741929127,,False,11,3a949_00016,2025-03-13_22-12-07,21.2059543132782,191.50041675567627,3085611,cscigpu,132.241.1.14,191.50041675567627,11
0.85013,0.81909,0.86861,0.68833,0.84152,0.93428,1.07222,12,1741929149,,False,12,3a949_00016,2025-03-13_22-12-29,21.926542043685913,213.42695879936218,3085611,cscigpu,132.241.1.14,213.42695879936218,12
0.89908,0.80626,0.89547,0.67149,0.98778,0.88526,1.14893,13,1741929187,,False,13,3a949_00016,2025-03-13_22-13-07,22.04163122177124,235.46859002113342,3085611,cscigpu,132.241.1.14,235.46859002113342,13
0.85423,0.79846,0.89463,0.66045,0.96595,0.90488,1.13987,14,1741929208,,False,14,3a949_00016,2025-03-13_22-13-28,20.794517517089844,256.26310753822327,3085611,cscigpu,132.241.1.14,256.26310753822327,14
0.91409,0.82191,0.9167,0.7245,0.85696,0.78874,1.08005,15,1741929230,,False,15,3a949_00016,2025-03-13_22-13-50,21.459535121917725,277.722642660141,3085611,cscigpu,132.241.1.14,277.722642660141,15
0.85698,0.83766,0.90191,0.7011,0.89259,0.80987,1.09857,16,1741929252,,False,16,3a949_00016,2025-03-13_22-14-12,21.84814476966858,299.57078742980957,3085611,cscigpu,132.241.1.14,299.57078742980957,16
0.86206,0.85601,0.9125,0.69589,0.96357,0.76433,1.12545,17,1741929273,,False,17,3a949_00016,2025-03-13_22-14-33,21.583452224731445,321.154239654541,3085611,cscigpu,132.241.1.14,321.154239654541,17
0.90205,0.82586,0.90546,0.69723,0.92933,0.76824,1.12433,18,1741929306,,False,18,3a949_00016,2025-03-13_22-15-06,20.62010431289673,341.77434396743774,3085611,cscigpu,132.241.1.14,341.77434396743774,18
0.8942917313118962,0.8788334251193705,0.9401557370159388,0.7361925312939677,,,,18,1741929317,,False,19,3a949_00016,2025-03-13_22-15-17,10.625645160675049,352.3999891281128,3085611,cscigpu,132.241.1.14,352.3999891281128,19
