metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.04708,0.75374,0.12109,0.08689,1.01312,3.41491,1.51349,1,1741928121,,False,1,3a949_00013,2025-03-13_21-55-21,28.05412006378174,28.05412006378174,3068035,cscigpu,132.241.1.14,28.05412006378174,1
0.48915,0.31872,0.42852,0.31558,1.01686,2.40928,1.50116,2,1741928134,,False,2,3a949_00013,2025-03-13_21-55-34,12.288498163223267,40.342618227005005,3068035,cscigpu,132.241.1.14,40.342618227005005,2
0.52301,0.5414,0.54176,0.3823,1.07894,2.07932,1.55838,3,1741928146,,False,3,3a949_00013,2025-03-13_21-55-46,12.163057088851929,52.505675315856934,3068035,cscigpu,132.241.1.14,52.505675315856934,3
0.55447,0.58553,0.568,0.42137,1.12518,1.91592,1.61001,4,1741928158,,False,4,3a949_00013,2025-03-13_21-55-58,11.902124643325806,64.40779995918274,3068035,cscigpu,132.241.1.14,64.40779995918274,4
0.62234,0.65639,0.69649,0.51366,1.11281,1.62534,1.56324,5,1741928170,,False,5,3a949_00013,2025-03-13_21-56-10,12.48866891860962,76.89646887779236,3068035,cscigpu,132.241.1.14,76.89646887779236,5
0.75072,0.74245,0.79482,0.59933,1.03256,1.26166,1.48946,6,1741928182,,False,6,3a949_00013,2025-03-13_21-56-22,11.903000116348267,88.79946899414062,3068035,cscigpu,132.241.1.14,88.79946899414062,6
0.76272,0.79881,0.85259,0.6313,1.03866,1.0921,1.45468,7,1741928194,,False,7,3a949_00013,2025-03-13_21-56-34,11.903940439224243,100.70340943336487,3068035,cscigpu,132.241.1.14,100.70340943336487,7
0.73863,0.6676,0.7631,0.54694,1.15382,1.45784,1.56883,8,1741928206,,False,8,3a949_00013,2025-03-13_21-56-46,12.011332511901855,112.71474194526672,3068035,cscigpu,132.241.1.14,112.71474194526672,8
0.80339,0.76377,0.85805,0.62524,1.09567,1.09577,1.49808,9,1741928218,,False,9,3a949_00013,2025-03-13_21-56-58,11.821304559707642,124.53604650497437,3068035,cscigpu,132.241.1.14,124.53604650497437,9
0.82751,0.84511,0.90272,0.65017,1.07063,0.94056,1.46193,10,1741928230,,False,10,3a949_00013,2025-03-13_21-57-10,11.85509991645813,136.3911464214325,3068035,cscigpu,132.241.1.14,136.3911464214325,10
0.82977,0.84763,0.88865,0.66968,0.99367,0.91573,1.40262,11,1741928242,,False,11,3a949_00013,2025-03-13_21-57-22,11.89634919166565,148.28749561309814,3068035,cscigpu,132.241.1.14,148.28749561309814,11
0.86038,0.76519,0.86745,0.66445,0.98476,1.01999,1.41021,12,1741928254,,False,12,3a949_00013,2025-03-13_21-57-34,11.872117519378662,160.1596131324768,3068035,cscigpu,132.241.1.14,160.1596131324768,12
0.87255,0.84305,0.89779,0.67718,1.01248,0.86701,1.43901,13,1741928265,,False,13,3a949_00013,2025-03-13_21-57-45,11.8629310131073,172.0225441455841,3068035,cscigpu,132.241.1.14,172.0225441455841,13
0.90422,0.84452,0.90085,0.66701,1.05803,0.86016,1.49627,14,1741928277,,False,14,3a949_00013,2025-03-13_21-57-57,11.757840633392334,183.78038477897644,3068035,cscigpu,132.241.1.14,183.78038477897644,14
0.91234,0.86761,0.91641,0.66853,1.0728,0.81763,1.4913,15,1741928289,,False,15,3a949_00013,2025-03-13_21-58-09,11.797361612319946,195.5777463912964,3068035,cscigpu,132.241.1.14,195.5777463912964,15
0.89885,0.83739,0.90268,0.66992,1.04304,0.85933,1.44723,16,1741928301,,False,16,3a949_00013,2025-03-13_21-58-21,11.813008546829224,207.3907549381256,3068035,cscigpu,132.241.1.14,207.3907549381256,16
0.8784252445654136,0.8593120015526363,0.9116524673383029,0.6901623133840808,,,,16,1741928310,,False,17,3a949_00013,2025-03-13_21-58-30,8.993172883987427,216.38392782211304,3068035,cscigpu,132.241.1.14,216.38392782211304,17
